# Moller et al. 2022 
# SNe Ia selected with SuperNNova using host-galaxy redshifts 
# This is NOT the cosmology sample nor the SALT values used for cosmology 
# No HQ nor JLA cuts 
# Columns are: SNID=id zHD=redshift IAUC=naming SuperNNova probabilities= all_class0_S_0, average_probability_set_0 
#              SALT2 fit= c,x1,zHDERR,cERR,x1ERR 
SNID,IAUC,SNTYPE,zHD,c,x1,zHDERR,cERR,x1ERR,HOSTGAL_MAG_r,all_class0_S_0,average_probability_set_0
1299172,DES14X3ehq      ,0,0.9611,0.0165732,1.38848,0.001,0.0740773,0.94396,24.1,0.9997316,0.9996365
1299190,DES14X3eif      ,0,0.6984,0.0201385,0.27064,0.001,0.0482482,0.51575,23.36,0.9999517,0.99997866
1299258,DES14X3ced      ,0,0.8011,-0.298526,-0.938313,0.001,0.0690605,0.79423,22.83,0.99973744,0.99993384
1299266,DES14X3eiq      ,0,0.9134,0.0431921,-0.490962,0.001,0.0857718,0.92565,23.91,0.99988484,0.9997473
1299327,DES14X3eib      ,0,0.9816,0.0208099,-1.07364,0.001,0.0789054999999999,0.77408,23.85,0.999871,0.9989042
1299439,DES14E2dgb      ,0,0.5916,0.03911,0.62179,0.001,0.0497025,0.65635,21.86,0.99999976,0.9999998
1299458,DES14E2dwu      ,0,0.5624,0.27671,-0.981666,0.001,0.10662,0.72083,22.84,0.9999138,0.9996929
1299643,DES14C1fkl      ,1,0.3768,-0.0731225,0.52444,0.001,0.0271839,0.21756,23.1,1.0,1.0
1299712,DES14C2dmc      ,0,0.7306,-0.179261,0.34913,0.001,0.0794069,0.74664,22.58,0.99989927,0.9996068
1299746,DES14C2fkg      ,0,0.3657,0.18136,0.26566,0.001,0.0379264,0.34328,21.91,1.0,0.9999997
1299758,DES14C2fla      ,0,0.4724,0.0542745,-1.25486,0.001,0.052397,0.45688,21.81,0.99999964,0.9999994
1299775,DES14C2fkd      ,1,0.1601,0.18242,-0.324604,0.001,0.0302952,0.15984,19.76,1.0,1.0
1299785,DES14C2fkf      ,1,0.3813,0.0604822,-0.398078,0.001,0.0327219,0.27266,21.63,1.0,1.0
1300025,DES14S1emo      ,0,0.4136,0.0676134999999999,-0.108525,0.001,0.0368868,0.35488,23.13,1.0,0.9999997
1300036,DES14C3dis      ,0,0.6973,0.0588391999999999,-2.10781,0.001,0.0776398999999999,0.7508600000000001,23.09,0.9984596,0.9926647
1300084,DES14S1elx      ,0,0.6176,0.0563883,1.07696,0.001,0.0730843,0.95026,23.59,0.9995364,0.99972594
1300094,DES14S2btv      ,0,0.5813,0.15464,0.99906,0.001,0.0780235,1.03237,21.81,0.99772304,0.99641085
1300160,DES14S2ekr      ,0,0.4093,0.1579,1.16238,0.001,0.0390067,0.44651,21.01,0.9999995,0.9999987
1300179,DES14S2elg      ,0,0.317,0.0217690999999999,-0.673258,0.001,0.0310562,0.23131,21.35,1.0,1.0
1300338,DES14S2elw      ,0,0.6813,0.0291705999999999,-0.637161,0.001,0.0787342,0.96759,22.38,0.9991918,0.9994523
1300390,DES14E1fls      ,0,0.2676,-0.0818414,-2.1193,0.001,0.035133,0.2299699999999999,20.82,1.0,0.9999994
1300424,DES14E1dtv      ,0,0.4455,0.11095,-2.94076,0.001,0.0855153,0.61536,21.76,0.8943351,0.90747184
1300441,DES14E2dwl      ,0,0.4848,0.0353056,0.13244,0.001,0.0350502,0.31589,22.89,1.0,1.0
1300470,DES14E2fly      ,0,0.5141,0.1655299999999999,-0.322907,0.001,0.0739572,0.77183,21.71,0.99986863,0.99900496
1300516,DES14X1fnt      ,1,0.3104,0.18611,1.37958,0.001,0.0303605999999999,0.25171,22.27,1.0,0.9999992
1300517,DES14E2flx      ,0,0.4003,0.10271,0.57998,0.001,0.0316608,0.29328,21.74,1.0,0.9999999
1300531,DES14E2fmj      ,0,0.5845,0.00301351,0.34478,0.001,0.0515766999999999,0.53472,23.97,0.9999987,0.9999989
1300590,DES14X1fnn      ,0,0.6667,-0.108996,0.0183029,0.001,0.0461727,0.57429,22.38,0.9999845,0.999934
1300702,DES14X3fiu      ,0,0.6136,0.0560695,0.52212,0.001,0.0353736,0.26986,21.26,0.9999511,0.9999892
1300777,DES14X3fpy      ,0,0.8168,-0.0690563999999999,0.6765,0.001,0.0695176,0.51313,22.87,0.99983525,0.999595
1300912,DES14C3foo      ,1,0.3376,0.0714565,-0.424297,0.001,0.0259779999999999,0.15585,22.33,1.0,0.9999999
1301142,DES14S2emb      ,0,0.7114,-0.0627173999999999,-0.579194,0.001,0.0568028999999999,0.7255199999999999,23.75,0.9999654,0.9999651
1301332,DES14S2fqo      ,0,0.4675,0.00237662,-1.30114,0.001,0.0550266999999999,0.50159,21.67,0.9999964,0.9999976
1301397,DES14S2gco      ,0,0.6096,0.0593401999999999,0.4378899999999999,0.001,0.0784576,0.96594,22.78,0.99946505,0.9985544
1301630,DES14C3ftw      ,0,0.9599,-0.13489,1.4263,0.001,0.0699521999999999,1.17993,22.63,0.9996631,0.9998686
1301787,DES14X2fvc      ,0,0.8566,-0.185557,2.20059,0.001,0.0791655,0.96636,22.3,0.9997429,0.9993264
1301922,DES14C1gxl      ,0,0.5262,0.0704036999999999,0.19721,0.001,0.0502928,0.94732,21.85,0.9999846,0.99997616
1301933,DES14X3ftq      ,1,0.3296,-0.0889718,-0.112441,0.001,0.0219032,0.0851993,22.23,0.9999999,0.9999999
1301936,DES14C2fzx      ,0,0.343,0.134,0.9064,0.001,0.0359858,0.3750199999999999,22.87,1.0,1.0
1301963,DES14C2gwt      ,0,0.4153,-0.107209,0.81472,0.001,0.025822,0.33533,21.67,1.0,1.0
1301976,DES14C2gwo      ,0,0.6138,0.0247388,-0.95517,0.001,0.0774088999999999,0.6604,23.11,0.99448687,0.9981778
1302027,DES14C2gxb      ,0,0.7493,-0.0125224999999999,-1.33655,0.001,0.0907408,0.79678,23.19,0.9995751,0.99973506
1302044,DES14C2gws      ,0,0.6839,0.14895,1.0377299999999998,0.001,0.0822471,1.39182,22.48,0.9970891,0.99457616
1302058,DES14C2gwx      ,1,0.1984,-0.00506627,0.31376,0.001,0.0252953,0.0949492,21.02,1.0,0.9999998
1302095,DES14X3fto      ,0,0.9194,-0.104499,0.16535,0.001,0.0667568,0.5312399999999999,23.74,0.99976236,0.9982952
1302123,DES14C3amv      ,0,0.2916,-0.0515380999999999,-0.111384,0.001,0.0539189,0.46538,20.36,0.9999999,0.9999976
1302185,DES14C3gir      ,0,0.7372,0.34941,0.20735,0.001,0.093976,0.75225,23.16,0.9385618,0.9776343
1302187,DES14C3gqv      ,1,0.2195,0.0592963,-0.637845,0.001,0.035581,0.28597,19.71,0.9999999,0.9999717
1302199,DES14C3gjd      ,0,0.87,0.0138405,1.34351,0.001,0.0595420999999999,0.47791,23.72,0.99996173,0.9999278
1302353,DES14E2gvq      ,0,0.5719,-0.0372186,0.0324471,0.001,0.0400068,0.46571,22.14,0.9999999,0.9999999
1302359,DES14C3fba      ,0,0.2531,-0.0234410999999999,-0.171682,0.001,0.0481528,0.4102399999999999,19.68,0.9736205,0.98707867
1302418,DES14E2gvi      ,0,0.4778,-0.0252309,0.2082699999999999,0.001,0.0346621,0.36198,22.48,0.99999964,0.99999934
1302557,DES14E1gvc      ,0,0.4751,0.0129492,0.30989,0.001,0.0321589,0.34066,20.62,1.0,0.9999997
1302572,DES14E1gve      ,0,0.5874,-0.118957,0.047556,0.001,0.0442901,0.51822,21.32,0.99999833,0.99999917
1302648,DES14E2fyd      ,1,0.2317,0.14149,-0.605646,0.001,0.0285531999999999,0.19105,20.74,1.0,0.99999964
1302705,DES14E2cmo      ,0,0.7923,-0.0493334,1.3884,0.001,0.0751346,0.86539,23.5,0.99996746,0.9998846
1302719,DES14E2hhu      ,0,0.6453,0.0375630999999999,0.6826399999999999,0.001,0.062132,0.85226,23.46,0.99999344,0.99998915
1302738,DES14E2clm      ,0,0.6778,-0.0317746,0.85893,0.001,0.0519941,0.81292,22.03,0.9999988,0.9999943
1302865,DES14S2frj      ,0,0.7971,-0.143515,-0.4469359999999999,0.001,0.0978143,0.8968200000000001,23.76,0.9992113,0.9981877
1302871,DES14S2gbk      ,0,0.4954,0.38,-0.526465,0.001,0.0241308,0.8462299999999999,23.1,0.9998803,0.9973675
1302901,DES14S2hcp      ,0,0.6262,0.1751,0.0110701,0.001,0.0904631,1.02246,22.41,0.9840695,0.9561881
1302915,DES14S2hct      ,0,0.3592,0.0256512,-0.510812,0.001,0.0303839999999999,0.29128,21.49,1.0,0.9999992
1302980,DES14S2hdk      ,0,0.6836,0.0208138,-0.770756,0.001,0.0734771,0.74408,22.89,0.999864,0.99986744
1303118,DES14X2iip      ,0,0.5884,0.0771694,0.18497,0.001,0.0635856,0.7921100000000001,22.19,0.9999994,0.9999962
1303140,DES14X1gwi      ,0,0.4959,0.0148179,-0.0734433999999999,0.001,0.0433505999999999,0.57591,22.32,0.999998,0.9999987
1303165,DES14X1gab      ,0,0.7334,-0.136489,2.7945900000000004,0.001,0.1135099999999999,1.45222,22.24,0.9969785,0.9938425
1303197,DES14X3gxd      ,0,0.5256,-0.0450934,-2.1385,0.001,0.0403916999999999,0.1668,21.87,0.9998913,0.9999679
1303215,DES14C1hjq      ,0,0.3287,0.29251,0.90085,0.001,0.0410276,0.41488,22.34,0.9999999,0.9999992
1303257,DES14X3gyn      ,0,0.7716,0.0659497,0.0819183,0.001,0.0832783,0.72675,24.41,0.9996182,0.9968869
1303279,DES14C1jkw      ,1,0.1727,-0.0756423,1.09258,0.001,0.0274397999999999,0.19713,19.48,1.0,1.0
1303317,DES14X3gzc      ,0,0.4743,0.1867,-0.297689,0.001,0.0393171,0.41129,21.44,0.9999995,0.9999987
1303466,DES14C2ila      ,0,0.6527,-0.0435992,-0.3247,0.001,0.0656533,1.01387,22.88,0.9395986,0.75271446
1303496,DES14C2ikn      ,1,0.1799,0.12612,-0.142089,0.001,0.0273778,0.14375,20.46,1.0,0.9999998
1303570,DES14X3giw      ,0,0.879,0.29381,-1.16036,0.001,0.16335,0.72259,23.48,0.99978524,0.99834853
1303573,DES14C2ahl      ,0,0.4621,0.0690047,-0.0177219999999999,0.001,0.030646,0.28705,21.02,0.9757354,0.73425955
1303595,DES14C2lko      ,0,0.9879,-0.2640699999999999,0.6398,0.001,0.0670608999999999,1.15176,23.51,0.9999157,0.9993631
1303658,DES14E1hfj      ,0,0.6679,-0.0706963,-0.234653,0.001,0.0455695,0.6834,22.11,0.9999995,0.99999917
1303663,DES14E1ijp      ,0,0.8187,-0.0524683,0.75681,0.001,0.10311,0.99278,25.21,0.99990606,0.99958724
1303699,DES14C3gyj      ,0,0.7955,-0.0726225,-1.00301,0.001,0.0834516999999999,0.68676,22.94,0.9998253,0.9578001
1303722,DES14C3ilz      ,0,1.0247,-0.0558126,-1.1197700000000002,0.001,0.0977406999999999,0.8904700000000001,23.31,0.9998561,0.99959975
1303753,DES14E1hek      ,0,0.6524,-0.0444883,1.4939,0.001,0.0422037,0.64944,22.96,0.9999993,0.99999917
1303776,DES14E1hei      ,0,0.3963,0.28023,-0.8829309999999999,0.001,0.0482526999999999,0.49632,21.52,0.9999423,0.9999598
1304174,DES14X1irl      ,0,0.5169,0.3037,1.62236,0.001,0.0700978,0.8414299999999999,23.56,0.97991127,0.88038605
1304362,DES14E2hga      ,0,0.7618,-0.00400373,0.18732,0.001,0.10479,0.98664,22.72,0.99953806,0.9991702
1304442,DES14C3hud      ,1,0.2171,-0.0332282,0.63618,0.001,0.0394129,0.24438,21.61,0.9999995,0.99984944
1304456,DES14S2ilv      ,0,0.4299,-0.0918734,0.00104975,0.001,0.0310212999999999,0.30919,21.33,1.0,1.0
1304501,DES14S2ilk      ,0,0.5188,0.15934,-1.40031,0.001,0.065717,0.73311,22.53,0.99992955,0.9999529
1304503,DES14C3ilu      ,0,0.5297,-0.0630781,-1.29788,0.001,0.0326271,0.3036,22.55,0.9999987,0.99999887
1304506,DES14C3ilt      ,0,0.7542,-0.16901,-0.236731,0.001,0.067682,0.582,23.28,0.99999905,0.9999992
1304652,DES14S2hqz      ,0,0.5813,0.0151028999999999,0.993,0.001,0.0464323,0.57775,23.16,0.9999771,0.9999924
1304678,DES14C1ikl      ,1,0.2182,-0.0367841,-2.1485,0.001,0.0374531,0.26826,19.7,1.0,0.99999887
1304709,DES14C1jsp      ,0,0.8326,-0.160613,-0.245646,0.001,0.0763901,0.7207,22.06,0.99998593,0.9998294
1304734,DES14C1izj      ,0,0.0586,0.3166199999999999,1.16192,0.001,0.25322,0.8537100000000001,19.72,0.97073346,0.98244923
1304741,DES14E1hyh      ,0,0.8656,-0.0734189,1.73793,0.001,0.0962286,0.95653,23.89,0.8374789,0.6912548
1304777,DES14C2kak      ,0,0.4048,0.0182812,-1.4325,0.001,0.0324463,0.27141,20.7,1.0,0.9999999
1304779,DES14C2kal      ,0,0.5599,-0.0946013,-0.200945,0.001,0.0371576,0.41411,22.29,1.0,1.0
1304841,DES14E2iom      ,0,0.7413,0.11347,-0.5743560000000001,0.001,0.0939972,0.86335,23.44,0.99989545,0.9999132
1304895,DES14E2jof      ,0,0.7028,-0.074977,1.1235700000000002,0.001,0.0478976,0.70189,23.66,0.99999845,0.99998266
1304991,DES14S1ito      ,0,0.6587,-0.019073,-0.7393029999999999,0.001,0.060112,0.60778,23.91,0.99937195,0.99948853
1305051,DES14S1jmr      ,0,0.2989,0.0595812,-0.749895,0.001,0.0368067,0.35372,21.33,1.0,0.9999998
1305084,DES14S1kuv      ,0,0.8301,-0.161209,0.8396100000000001,0.001,0.0888537,0.97021,24.28,0.9999356,0.99979717
1305219,DES14S1xnj      ,0,0.6163,0.0660057,0.11813,0.001,0.0650058999999999,0.85962,22.9,0.99928015,0.9996945
1305276,DES14X1jma      ,0,0.2529,0.1963599999999999,-0.145002,0.001,0.0386395999999999,0.35219,20.72,1.0,0.9999998
1305291,DES14X1jlz      ,0,0.8538,-0.15686,-0.294765,0.001,0.0976422,0.99845,23.46,0.99976903,0.9995912
1305293,DES14X1jlw      ,0,0.74,-0.0088743,-2.12842,0.001,0.11624,0.95344,23.49,0.99817586,0.9926831
1305308,DES14X1jop      ,0,0.6897,-0.130769,-1.59383,0.001,0.36728,0.12974,22.62,0.9999925,0.99999607
1305350,DES14X2jnf      ,0,0.4926,0.2863199999999999,1.27204,0.001,0.0634067,0.76552,22.12,0.99450374,0.99480975
1305387,DES14X2jsh      ,0,0.4247,0.24465,1.75842,0.001,0.0675163,0.9473,22.14,0.993475,0.9973871
1305409,DES14X2jne      ,0,0.6193,0.0206545,-1.62424,0.001,0.0616922,0.53466,23.32,0.9999975,0.9999973
1305504,DES14X3jmx      ,1,0.4956,-0.0686133,-0.135438,0.001,0.0246797,0.16892,21.5,0.99999976,1.0
1305541,DES14X3jmy      ,0,0.8329,-0.0762396,-1.1523,0.001,0.0612789999999999,0.44066,23.92,0.9991423,0.99722064
1305550,DES14X3lyj      ,0,0.2625,0.37149,0.16927,0.001,0.0819862,0.98067,20.71,0.9999144,0.71205544
1305626,DES14X3kbb      ,1,0.3256,-0.1024549999999999,-0.4887689999999999,0.001,0.0225737,0.11049,22.96,1.0,0.9999999
1305628,DES14X3kwa      ,0,0.9477,0.0919603,0.2024099999999999,0.001,0.1140299999999999,1.21369,23.8,0.99423814,0.9905183
1305687,DES14S2kbd      ,0,0.6274,0.26607,-0.0932737,0.001,0.0839263,0.86261,22.2,0.98490083,0.9698714
1305785,DES14E2ing      ,0,0.4733,0.00173065,0.60732,0.001,0.0423022,0.4991899999999999,21.24,0.9999976,0.9999959
1305807,DES14E2jnr      ,0,0.57,0.18324,1.08728,0.001,0.0696927,0.88435,23.82,0.96137595,0.9048476
1305822,DES14E2jny      ,0,0.8367,0.0067574,-0.128834,0.001,0.1037299999999999,1.15415,23.29,0.9983463,0.98043406
1305873,DES14C1jsf      ,0,0.6009,-0.076845,0.6582,0.001,0.0278586,0.25192,23.44,0.9999999,0.9999994
1306059,DES14X3kbs      ,0,0.6027,-0.00829203,-0.968877,0.001,0.0537040999999999,0.4500699999999999,23.24,0.9999882,0.99999106
1306067,DES14C2iuu      ,0,0.7222,-0.11588,0.45561,0.001,0.0431347,0.52818,22.89,0.9999993,0.99999964
1306073,DES14X3kvo      ,1,0.3286,-0.0409321999999999,-1.72295,0.001,0.0320287,0.23214,21.16,0.9999993,0.99999875
1306110,DES14X3kvs      ,0,0.6086,-0.100428,-0.0102524,0.001,0.0303223,0.29202,22.15,0.9999989,0.9999997
1306141,DES14C2kct      ,1,0.3324,-0.0561853,-0.0231726,0.001,0.0244212,0.1598099999999999,21.38,1.0,1.0
1306578,DES14E1kzb      ,0,0.4205,0.00927928,1.32281,0.001,0.0279964,0.3296,21.07,1.0,1.0
1308314,DES14C2kdr      ,101,0.4065,-0.0459745,0.17698,0.005,0.0278069,0.28331,25.13,1.0,1.0
1308326,DES14S1kdq      ,1,0.3262,-0.0987953,0.41195,0.001,0.0246883,0.17823,22.14,1.0,1.0
1308357,DES14S2kbj      ,0,0.3416,0.15513,0.96938,0.001,0.035536,0.35619,20.7,1.0,1.0
1308589,DES14C3kfo      ,0,0.6858,-0.0196745,0.61857,0.001,0.0299814,0.2892699999999999,23.71,0.9999752,0.9999935
1309196,DES14C1mom      ,0,0.5922,-0.0424888,-3.23104,0.001,0.0741164,0.65999,23.95,0.99996793,0.99997854
1309215,DES14C3kzv      ,0,0.7746,-0.114337,-0.180539,0.001,0.045063,0.32637,23.46,0.99999213,0.9999981
1309227,DES14C3lae      ,0,0.9258,-0.0194554,-1.41694,0.001,0.0993546,0.7508,23.66,0.9996731,0.9996411
1309288,DES14C2mng      ,1,0.2679,-0.137901,-0.11263,0.001,0.0315327,0.23654,19.52,1.0,0.9999998
1309293,DES14C2mnd      ,0,0.3347,0.0563049,-0.0431726999999999,0.001,0.0277414,0.21034,23.13,1.0,0.9999999
1309323,DES14C2mmw      ,0,0.4831,0.18195,0.54078,0.001,0.0407653,0.4423,23.18,0.9998374,0.996352
1309376,DES14C1mek      ,0,0.7401,-0.0134121,3.03212,0.001,0.0857403,1.03972,21.99,0.99577385,0.9591718
1309485,DES14C3mnz      ,0,0.5502,-0.0255969999999999,3.1411,0.001,0.0259214999999999,0.28076,23.81,0.7673495,0.61469495
1309492,DES14C3mpt      ,1,0.3335,-0.0673051,0.0817478,0.001,0.021631,0.0892063,22.79,1.0,1.0
1309509,DES14C3kaw      ,0,0.963,0.0866501,-1.48209,0.001,0.1142,0.83999,24.09,0.9964998,0.9920775
1309551,DES14E1mla      ,0,0.6513,0.00611269,-0.952879,0.001,0.0773852,0.8651399999999999,24.97,0.9999758,0.9998724
1309694,DES14E2knr      ,0,0.4535,0.0278524,0.21149,0.001,0.0585108,0.69087,20.91,0.9991431,0.99939173
1309696,DES14E2mjj      ,0,0.8095,-0.119603,0.35547,0.001,0.0949409,0.8725200000000001,23.44,0.9991516,0.99945706
1309749,DES14C3mpr      ,1,0.7893,-0.1043099999999999,0.963,0.01,0.044959,0.3291199999999999,24.8,0.9999993,0.99999964
1309870,DES14C3mpk      ,0,1.0138,0.0325098,-1.00954,0.001,0.083223,0.8805799999999999,23.43,0.98505473,0.976923
1309874,DES14E2mht      ,0,0.27,-0.0293348,-1.15104,0.001,0.0319452999999999,0.24663,19.75,1.0,0.9999999
1309881,DES14E2mgv      ,0,0.5901,0.38236,1.63887,0.001,0.0737414,1.00436,24.35,0.97764003,0.7757069
1309982,DES14C3piq      ,0,1.0815,0.23041,-0.6650520000000001,0.001,0.2750599999999999,1.26956,23.71,0.98901004,0.97732675
1310073,DES14S1mkn      ,0,0.627,-0.00703863,0.51173,0.001,0.0519246,0.60497,25.19,0.9999081,0.99995863
1310178,DES14S2mmc      ,0,0.7726,0.0125422,1.59251,0.001,0.0775456,0.8950299999999999,23.21,0.9999968,0.9999917
1310182,DES14S2mlw      ,0,0.4961,0.0006832339999999,-0.514044,0.001,0.0322842,0.33401,22.67,0.9999999,1.0
1310236,DES14S2lim      ,0,0.6909,0.0715847,0.4012699999999999,0.001,0.0791513,0.91281,23.26,0.9991424,0.99933416
1310294,DES14X1mir      ,0,0.4397,-0.0638045,0.0179081,0.001,0.0315248,0.4125899999999999,23.83,0.9999827,0.9998956
1310304,DES14X1mix      ,0,0.6688,0.0193077,0.15144,0.001,0.0551925999999999,0.79803,22.73,0.999992,0.99999285
1310338,DES14X2mqz      ,1,0.4388,0.0364501,0.23342,0.01,0.0283343,0.27785,99.0,0.99999976,0.9999999
1310367,DES14X2mgh      ,0,0.2333,-0.0332972,-1.81652,0.001,0.0361004,0.37276,20.22,1.0,0.9999999
1310395,DES14X2mgg      ,1,0.289,0.0703785,-1.03082,0.01,0.030375,0.25355,26.02,1.0,1.0
1310396,DES14X2mgq      ,0,0.3225,-0.138776,0.0574351,0.001,0.0250554,0.17103,22.41,1.0,0.99999887
1310432,DES14X2mrr      ,0,0.2947,0.169,0.19758,0.001,0.0327142999999999,0.24755,21.59,1.0,1.0
1310435,DES14X2mhf      ,0,0.8103,-0.218296,0.73675,0.001,0.10726,1.16631,23.27,0.99966204,0.9993574
1310452,DES14X2mgn      ,0,0.8683,-0.195602,1.17402,0.001,0.0761003,1.0031,23.98,0.99991715,0.99958134
1310462,DES14X2mgk      ,0,0.7441,-0.0358619,-1.05243,0.001,0.1172,1.20823,23.4,0.9783236,0.97979784
1310475,DES14X2mhg      ,0,0.6638,-0.0674157,-0.117064,0.001,0.0442875999999999,0.64348,23.83,0.9999888,0.9999958
1310485,DES14X2mgi      ,0,0.4331,0.0620868,1.25206,0.001,0.0331954,0.40224,23.35,1.0,1.0
1310916,DES14C2ocp      ,0,0.6792,0.00758472,-0.156824,0.001,0.0452383,0.49763,22.69,0.9962811,0.99402887
1310964,DES14C2oco      ,0,0.7515,-0.0147913999999999,1.01928,0.001,0.10209,1.31994,23.09,0.9962645,0.999231
1311001,DES14C3oce      ,0,0.6309,0.094003,0.98387,0.001,0.0372649,0.50897,21.55,0.99996233,0.99985754
1311081,DES14C3ocg      ,0,0.8556,-0.1055099999999999,-0.0022704,0.001,0.0623141,0.54687,23.85,0.9998771,0.9949113
1311113,DES14C3ocm      ,0,0.6153,-0.0795666,0.31328,0.001,0.0287181,0.2398699999999999,23.9,1.0,1.0
1311151,DES14C3ocl      ,0,0.6781,-0.0721075,-1.3771,0.001,0.0467803,0.59525,22.98,0.99999917,0.99999905
1311214,DES14E1nzb      ,0,0.7951,-0.0127379,2.09334,0.001,0.0968596999999999,1.0813700000000002,23.4,0.97644717,0.9653816
1311247,DES14E2nrg      ,0,0.4427,-0.1186319999999999,1.06469,0.001,0.0397354,0.6199600000000001,19.68,0.999997,0.99872243
1311394,DES14E2nza      ,0,0.3427,0.0774133,1.50815,0.001,0.0272764,0.22207,21.13,0.9999912,0.9234309
1311445,DES14E2odg      ,0,0.7746,-0.0887586,1.37218,0.001,0.0990144999999999,1.18832,22.88,0.9999484,0.99991065
1311496,DES14S2obv      ,0,0.6907,0.0149621,-0.6150979999999999,0.001,0.0721876,0.8685299999999999,22.76,0.99989104,0.9999609
1311590,DES14X1nzh      ,0,0.5616,-0.0572558,0.92796,0.001,0.0379117,0.59302,22.94,0.99999917,0.99999714
1311596,DES14X1qjc      ,0,0.7915,-0.266529,0.0514093,0.001,0.10843,1.20643,22.06,0.99997795,0.9999817
1311631,DES14X1oad      ,0,0.6404,-0.0356490999999999,0.45603,0.001,0.0530489,0.81616,22.49,0.9999918,0.99999344
1311632,DES14X1nzg      ,0,0.4242,0.0644694,-1.07749,0.001,0.0367932,0.36379,22.35,0.9999641,0.9999894
1311637,DES14X1qgq      ,0,0.8349,0.0676055,0.8583200000000001,0.001,0.12207,1.14925,23.7,0.9793169,0.94237405
1311755,DES14X3mjq      ,0,0.471,-0.0059462,0.54815,0.001,0.0249988,0.23628,22.35,0.9999994,0.9999998
1311884,DES14X3obw      ,0,0.6814,-0.0211813,-0.8013100000000001,0.001,0.0369583,0.3798,23.02,0.99956614,0.9997916
1311903,DES14X3oby      ,0,0.7191,0.10733,0.37814,0.001,0.0529396999999999,0.49826,23.73,0.99968493,0.99660397
1311921,DES14X3mos      ,0,1.0444,-0.0672052,-1.5313,0.001,0.0793331,0.70643,23.67,0.97823745,0.9873575
1311936,DES14X3mit      ,0,0.7289,0.15996,0.38484,0.001,0.0221502999999999,0.44781,24.12,0.9973367,0.998697
1312213,DES14S1mjs      ,0,0.407,0.0577144,-2.02604,0.001,0.0527351999999999,0.75027,21.74,0.99929404,0.9990014
1312274,DES14S1lfk      ,1,0.4245,-0.0544121,-1.39122,0.001,0.035209,0.39998,22.51,0.9999974,0.99999607
1312305,DES14E2miu      ,0,0.8646,0.0373325999999999,1.48199,0.001,0.0944755,1.12495,22.65,0.9996946,0.99935657
1312434,DES14X3nym      ,0,0.8607,0.26255,-3.8609,0.001,0.15835,1.21146,24.17,0.993968,0.9883154
1312818,DES14C1mok      ,0,0.7225,-0.0648739,0.49061,0.001,0.0544923,0.78892,22.55,0.99999726,0.999998
1312821,DES14C1pju      ,0,0.6612,-0.00376151,2.69501,0.001,0.0560906,0.95523,23.94,0.9999622,0.99989015
1312849,DES14C1pjy      ,0,0.8535,-0.1322569999999999,2.40212,0.001,0.088662,1.35879,21.85,0.99411786,0.9981214
1312897,DES14X3nqv      ,0,0.2858,0.14856,-1.23109,0.001,0.0368213,0.26942,21.48,0.99999845,0.99999917
1313026,DES14C2pln      ,0,0.5365,-0.0311096999999999,-0.954597,0.001,0.051533,0.5857100000000001,21.68,0.99999976,0.99999845
1313057,DES14C3pjf      ,0,0.3375,0.19891,0.12047,0.001,0.0330459,0.32848,22.07,0.9999999,0.9999994
1313177,DES14E1oel      ,0,0.635,-0.0263586,-1.0288700000000002,0.001,0.0595211,0.59373,23.37,0.99987423,0.99987733
1313230,DES14E1pkd      ,0,0.2179,-0.00396012,0.2126699999999999,0.001,0.0267245999999999,0.13003,20.43,1.0,0.99999934
1313416,DES14S1pkp      ,0,0.6077,0.0444767,0.81238,0.001,0.0768521,1.09707,22.78,0.99904627,0.9994215
1313434,DES14E2pkg      ,0,0.6907,0.00203931,0.8033100000000001,0.001,0.0568855,0.79811,23.58,0.99999905,0.9999941
1313459,DES14S1pky      ,0,0.6513,0.0868932999999999,1.1043,0.001,0.0761632,1.00626,23.7,0.9293666,0.92560387
1313572,DES14S2qrq      ,0,0.7013,-0.0948794999999999,0.22805,0.001,0.0525253,0.63535,23.0,0.9999908,0.9999918
1313594,DES14X1oes      ,1,0.2883,-0.0945735,0.39663,0.001,0.0266140999999999,0.13605,22.67,1.0,1.0
1313698,DES14X1pki      ,0,0.4362,-0.056533,0.8280700000000001,0.001,0.0321059,0.41967,21.86,1.0,1.0
1314047,DES14X3pkn      ,0,0.457,-0.061013,-1.48931,0.001,0.0294927,0.25515,23.35,0.99999976,0.9999998
1314067,DES14X3oir      ,0,0.4337,-0.114699,-0.174888,0.001,0.0233717,0.19224,22.53,1.0,1.0
1314162,DES14X3org      ,0,0.5814,0.0989369,0.7693399999999999,0.001,0.0440881999999999,0.77137,21.04,0.9997019,0.9999393
1314289,DES14C1pnk      ,0,0.6326,0.24924,-0.6866300000000001,0.001,0.10244,1.03219,22.31,0.6383772,0.60459274
1314296,DES14X3pkq      ,0,0.7043,0.1103099999999999,0.43182,0.001,0.0567919,0.76794,22.44,0.9939568,0.99416447
1314709,DES14C1pmz      ,0,0.6599,0.0442341,-0.929849,0.001,0.0726071,0.6896399999999999,23.33,0.99989593,0.999969
1315191,DES14S1ppp      ,0,0.5836,-0.0957896,2.01822,0.001,0.0445104,0.6958300000000001,22.79,0.99999714,0.9999989
1315192,DES14S1qid      ,1,0.2254,0.1107799999999999,1.0904,0.001,0.0272584999999999,0.18395,20.77,1.0,0.9999999
