# Moller et al. 2024 
# SNe Ia selected with SuperNNova without host-galaxy redshifts 
# This is NOT the cosmology sample nor the SALT values used for cosmology 
# Contains HQ cuts using SNphoto z fit with SALT2 
# zHD, c, x1 are derived simultanoeusly  
SNID,IAUC,SNTYPE,REDSHIFT_FINAL,REDSHIFT_FINAL_ERR,HOSTGAL_SPECZ,HOSTGAL_SPECZ_ERR,HOSTGAL_LOGMASS,HOSTGAL_LOGMASS_ERR,HOSTGAL_MAG_r,HOSTGAL_MAGERR_r,all_class0_S_0,zHD,zHDERR,x1,x1ERR,c,cERR,FITPROB
1319840,DES14C2smd      ,0,0.4897,0.001,0.4902,0.001,10.25,0.01,21.86,99.0,0.99999917,0.51533,0.00982,0.0242679,0.38311,-0.0576137,0.0296222,0.24559
1319926,DES14C2sme      ,0,0.5634,0.001,0.564,0.001,9.72,0.01,22.11,99.0,0.75176436,0.71858,0.01276,-0.123334,0.34712,-0.120019,0.00898897,0.14351
1319998,DES14C3skj      ,0,0.3094,0.001,0.3099,0.001,9.76,0.02,21.22,99.0,0.9984376,0.84317,0.01321,-0.0332504,0.54731,-0.00644617,0.0383503,0.90892
1320009,DES14C3rhr      ,0,0.6916,0.001,0.6923,0.001,10.71,0.05,23.15,99.0,0.65277475,0.64028,0.01335,0.58439,0.47653,0.10469,0.0391287,0.83059
1320030,DES14C3rht      ,0,0.6814,0.001,0.6821,0.001,10.29,0.05,22.38,99.0,0.98104906,0.71055,0.00916,-0.671117,0.38985,-0.00331641,0.0298166,0.95025
1320166,DES14E2slo      ,1,0.449,0.01,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.9999846,0.53635,0.00715,0.24302,0.30954,-0.110499,0.0237842,0.66611
1320188,DES14E2slv      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,25.97,99.0,0.9204058,0.74681,0.01711,-0.609617,0.86286,-0.0302063,0.0521163,0.43743
1320251,DES14E2stf      ,0,0.8639,0.001,0.8653,0.001,10.77,0.06,23.73,99.0,0.9526856,0.87321,0.00425,1.75155,0.71747,-0.0846437,0.0399745,0.59965
1320289,DES14S2rtl      ,0,0.8489,0.001,0.8503,0.001,10.86,0.05,23.69,99.0,0.8530903,0.76387,0.01643,1.02171,0.489,-0.00996405,0.0162131,0.42649
1320328,DES14S2tnk      ,0,0.6184,0.001,0.6195,0.001,10.21,0.02,23.08,99.0,0.79704714,0.64995,0.01545,-0.471313,0.77347,0.0269925,0.0503033,0.8402
1320383,DES14C1tbh      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,23.28,99.0,0.99999285,0.56365,0.00691,-0.762514,0.36973,-0.0683303,0.0275748,0.80129
1320447,DES14S2taw      ,0,0.5789,0.001,0.5801,0.001,11.0,0.04,22.17,99.0,0.9143726,0.69468,0.01423,-0.579337,0.53397,-0.201868,0.0325818,0.75484
1320451,DES14S2tvj      ,0,0.5672,0.001,0.5683,0.001,9.55,0.02,22.72,99.0,0.8136882,0.65068,0.01576,-0.0447686,0.82296,0.0397923,0.0566276,0.82896
1320474,DES14C1ter      ,0,0.7884,0.001,0.7891,0.001,10.6,0.03,23.82,99.0,0.99939835,0.46144,0.00649,-0.984374,0.31084,0.22,0.00835659,0.17197
1320704,DES14S1tbl      ,0,0.27,0.001,0.2709,0.001,10.87,0.03,20.11,99.0,0.9999994,0.4169,0.00801,-0.532825,0.38209,-0.280685,0.0290298,0.88992
1321006,DES14X2sml      ,0,0.3024,0.001,0.3035,0.001,11.24,0.12,19.79,99.0,0.99999976,0.30322,0.00282,-1.41176,0.25823,0.0057333,0.0206217,0.0460986
1321116,DES14X3skh      ,0,0.6268,0.001,0.6282,0.001,11.05,0.01,21.8,99.0,0.93493396,0.66342,0.00677,-0.994814,0.45578,-0.183055,0.0295753,0.70947
1321166,DES14X3tbq      ,0,0.4351,0.001,0.4362,0.001,10.73,0.02,22.14,99.0,0.9999864,0.4677,0.00434,-0.992331,0.25104,-0.0607466,0.0191853,0.82595
1321261,DES14X1tcu      ,0,0.5894,0.001,0.5907,0.001,9.62,0.03,22.66,99.0,0.88177556,0.52487,0.00547,2.75297,0.6387,0.11566,0.0399403,0.85502
1321276,DES14X3syu      ,0,0.3312,0.001,0.3323,0.001,9.98,0.01,21.51,99.0,0.9996846,0.34258,0.00393,-0.201399,0.28856,0.00980602,0.0228436,0.51924
1321338,DES14X2tbc      ,0,0.3105,0.001,0.3115,0.001,9.94,0.01,21.17,99.0,0.9999994,0.30429,0.00547,0.3821,0.26918,0.0081482,0.024041,0.5571
1321450,DES14E1ssd      ,0,0.2583,0.001,0.2593,0.001,9.26,0.02,22.89,99.0,0.99999845,0.26318,0.00342,-0.0142868,0.17982,-0.00235992,0.0175553,0.0913959
1321492,DES14E1tnr      ,0,0.5547,0.001,0.5558,0.001,10.4,0.04,22.45,99.0,0.13458982,0.54493,0.00483,-0.979833,0.35109,-0.119049,0.0246421,0.56591
1321499,DES14E1ssj      ,0,0.6525,0.001,0.6538,0.001,9.81,0.03,23.38,99.0,0.9600454,0.70519,0.08702,0.72536,0.63719,-0.0654037,0.0960911,0.52942
1321593,DES14C2ufs      ,0,0.6949,0.001,0.6956,0.001,11.1,0.03,21.9,99.0,0.99111193,0.64954,0.00911,-0.0820599,0.80265,-2.4313e-05,0.0522761,0.9965
1321834,DES14C3tob      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,25.08,99.0,0.9700235,0.77899,0.01323,0.34804,0.48257,-0.0728089,0.0303074,0.29681
1321954,DES14C3tny      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,25.5,99.0,0.9996923,0.67733,0.00483,1.17025,0.41878,0.0164865,0.0261546,0.52122
1322197,DES14X3tdw      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.35,99.0,0.99263203,0.53502,0.0823,0.13952,0.42285,-0.0676981,0.11754,0.37133
1322219,DES14X3tdb      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,22.77,99.0,0.99926764,0.84987,0.04493,-0.156331,0.68101,-0.0146191,0.0640403,0.75929
1322229,DES14X3tdv      ,1,0.5261,0.001,0.5274,0.001,9.61,0.02,22.95,99.0,0.96574336,0.50715,0.00857,1.67979,0.34889,0.0705567,0.0285923,0.28556
1322577,DES14X2tfb      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.26,99.0,0.99773335,0.53552,0.00684,1.53052,0.56148,0.1318,0.0391035,0.8036
1322590,DES14X2tbf      ,0,0.677,0.001,0.6783,0.001,10.86,0.01,22.56,99.0,0.9853774,0.50004,0.0062,-0.984752,0.75219,0.12524,0.0468123,0.72993
1322819,DES14C2tnt      ,0,0.3376,0.001,0.3381,0.001,11.49,0.05,22.05,99.0,0.9999994,0.34868,0.00551,-0.739467,0.26178,-0.0297739,0.0212612,0.31052
1322975,DES14C3tov      ,0,0.8463,0.001,0.8471,0.001,11.05,0.06,24.07,99.0,0.99996185,0.83401,0.01203,-0.600075,0.5689,-0.0241416,0.0359644,0.79317
1322979,DES14C3tvk      ,1,0.5294,0.005,-9.99,-9999.0,-999.0,-999.0,25.96,99.0,0.999992,0.53346,0.00876,0.0703679,0.20786,-0.0779722,0.0202177,0.16309
1323014,DES14C3ufw      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.9999448,0.85978,0.00938,-0.751116,0.42424,-0.100317,0.0255238,0.26542
1323106,DES14X1ufp      ,0,0.3442,0.001,0.3453,0.001,10.66,0.01,20.67,99.0,0.9999976,0.33154,0.00325,-0.166538,0.34743,-0.0534583,0.0234734,0.98504
1323988,DES14S1ugc      ,0,0.5082,0.001,0.5092,0.001,10.92,0.03,21.26,99.0,0.9999646,0.48113,0.00691,0.4197,0.81099,0.0221821,0.0449681,0.94054
1324027,DES14X2ufx      ,0,0.4303,0.001,0.4314,0.001,9.16,0.01,22.55,99.0,0.92913985,0.4273,0.01046,-1.43652,0.12794,-0.0459082,0.0181335,0.96856
1324509,DES14C2vng      ,0,0.2106,0.001,0.2111,0.001,10.3,0.01,19.93,99.0,0.9999999,0.18363,0.00412,-0.386615,0.27247,0.16545,0.02166,0.96712
1324536,DES14C2uhs      ,0,0.589,0.001,0.5896,0.001,10.13,0.02,23.28,99.0,0.9763684,0.55588,0.01086,-0.767209,0.56846,0.12194,0.0397263,0.92829
1324542,DES14C2vnf      ,1,0.5415,0.0005,-9.99,-9999.0,-999.0,-999.0,24.5,99.0,0.9721795,0.56181,0.02255,-0.0662491,0.46351,-0.0527843,0.0345677,0.69134
1324562,DES14C2vnd      ,0,0.353,0.001,0.3535,0.001,10.27,0.01,21.45,99.0,0.9999068,0.31429,0.00399,0.6974,0.25446,0.12123,0.0200952,0.97546
1324582,DES14C2vnh      ,0,0.3819,0.001,0.3824,0.001,11.03,0.05,21.07,99.0,0.9970386,0.44028,0.00556,-1.39329,0.301,-0.167581,0.0197877,0.59281
1324685,DES14C3unb      ,0,0.5418,0.001,0.5424,0.001,10.02,0.01,22.53,99.0,0.99498725,0.54683,0.00746,-0.416712,0.31455,-0.0251216,0.0223427,0.55486
1324785,DES14C1vog      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,23.14,99.0,0.99995434,0.366,0.00496,0.28951,0.24786,-0.0938191,0.0185692,0.99148
1324790,DES14C1vof      ,0,0.3572,0.001,0.3577,0.001,9.31,0.02,23.09,99.0,0.9963619,0.3571,0.003,0.0904153,0.31362,0.0265402,0.0207509,0.92211
1324875,DES14C3vno      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.96468663,0.93024,0.02147,0.3594,0.43471,-0.110002,0.00202647,0.16047
1325212,DES14X2ujn      ,0,0.829,0.001,0.8305,0.001,10.83,0.02,23.73,99.0,0.88121617,0.81551,0.01763,0.0494094,0.78114,-0.168796,0.0421784,0.67279
1326144,DES14C2wml      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,23.57,99.0,0.98211366,0.80683,0.01267,-1.0999,0.88777,-0.122386,0.0462812,0.91376
1326149,DES14C2vro      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,22.51,99.0,0.9995845,0.56374,0.00779,1.43732,0.82196,0.15434,0.0481846,0.89833
1326151,DES14C2vqx      ,0,0.7289,0.001,0.7295,0.001,10.72,0.05,22.92,99.0,0.94454426,0.79938,0.00944,-0.46467,0.81689,-0.126054,0.0439075,0.3677
1326214,DES14C1vsy      ,0,0.6386,0.001,0.6392,0.001,10.85,0.02,22.77,99.0,0.9547665,0.54103,0.01748,-0.887268,0.61262,0.0212459,0.0421849,0.78702
1246278,DES13C1wg       ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.91,99.0,0.99998975,0.52823,0.00574,1.08806,0.26717,-0.0581532,0.021033,0.12359
1246314,DES13C1wc       ,0,0.3834,0.001,0.3839,0.001,9.65,0.02,22.63,99.0,0.9999943,0.34742,0.00345,-0.397787,0.3115,0.21686,0.0233361,0.78124
1246477,DES13X3pd       ,0,0.2915,0.001,0.2925,0.001,10.13,0.02,21.06,99.0,0.99964297,0.82376,0.00058,1.99195,0.23557,-0.180005,0.00197141,0.0406153
1246527,DES13X3dbe      ,0,0.3205,0.001,0.3216,0.001,11.36,0.01,19.92,99.0,1.0,0.3967,0.00336,-0.584058,0.2275,-0.109175,0.0188609,0.9527
1246626,DES13X3dbn      ,0,0.3928,0.001,0.3939,0.001,10.66,0.01,21.2,99.0,1.0,0.37033,0.04891,0.17669,0.40168,0.27302,0.11281,0.85951
1246650,DES13X3dfr      ,0,0.9089,0.001,0.9104,0.001,11.04,0.04,23.5,99.0,0.9996172,0.73619,0.01074,-1.31687,0.66373,0.0901699,0.0432054,0.42515
1246672,DES13X3dbj      ,0,0.6788,0.001,0.6801,0.001,9.42,0.01,23.34,99.0,0.9971302,1.0978,0.00109,0.96832,0.54963,-0.174963,0.0292247,0.85894
1246695,DES13X3dfy      ,0,0.7239,0.001,0.7253,0.001,9.67,0.02,22.98,99.0,0.999731,0.686,0.0097,-1.58084,0.65744,0.0489776,0.0433093,0.77237
1246703,DES13X3bhwi     ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.46,99.0,0.5119705,1.09382,0.0016,-2.30855,0.0214773,-0.219507,0.00755664,0.0797148
1246786,DES13X3bez      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.67,99.0,0.9791931,0.95584,0.01351,-1.3923,0.63456,-0.102708,0.0349237,0.97868
1246791,DES13X3dbg      ,0,0.8313,0.001,0.8328,0.001,10.31,0.02,23.37,99.0,0.99999774,0.82299,0.00924,0.2545,0.57529,-0.066698,0.0325042,0.98865
1247022,DES13E2ajg      ,0,0.3576,0.001,0.3586,0.001,10.52,0.02,20.57,99.0,0.9999633,0.39834,0.00714,-0.516645,0.50602,0.1365,0.0353868,0.80877
1247217,DES13E2yt       ,0,0.3962,0.001,0.3972,0.001,10.66,0.14,21.31,99.0,0.9999907,0.38228,0.0077,-1.24781,0.36368,0.17394,0.0285107,0.96783
1247420,DES13X1cpt      ,0,0.1503,0.001,0.1512,0.001,11.26,0.02,18.73,99.0,1.0,0.13789,0.00252,0.88776,0.11481,0.0262946,0.0171813,0.0764833
1247537,DES13X1cqr      ,0,0.4557,0.001,0.4569,0.001,10.25,0.02,22.11,99.0,0.99999976,0.45253,0.01111,0.47866,0.28016,-0.0370312,0.0248272,0.60973
1247570,DES13X1anip     ,0,0.5793,0.001,0.5806,0.001,9.99,0.01,21.43,99.0,0.9985216,0.73068,0.00408,1.28274,0.2416,-0.149999,0.00145362,0.46381
1247594,DES13C2acc      ,0,0.594,0.001,0.5946,0.001,-999.0,-999.0,21.97,99.0,0.9828199,0.92554,0.00225,1.03698,0.44474,-0.18469,0.0250733,0.53763
1247801,DES13C2acd      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,21.0,99.0,0.8642128,0.53507,0.00991,0.63967,0.68887,0.0641472,0.0415446,0.0329476
1247965,DES13X2any      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,21.37,99.0,0.97832,0.71041,0.00724,2.58716,0.81264,-0.0227031,0.0463385,0.47685
1248039,DES13X2bws      ,0,0.2257,0.001,0.2267,0.001,9.38,0.01,22.31,99.0,0.99999833,0.22802,0.00276,-1.00395,0.22367,0.0740082,0.0170763,0.0673514
1248084,DES13X3pa       ,0,0.2806,0.001,0.2817,0.001,10.83,0.05,20.9,99.0,1.0,0.26547,0.00271,0.94757,0.16695,-0.00306064,0.0156876,0.69663
1248243,DES13S1io       ,0,0.3239,0.001,0.3249,0.001,9.13,0.02,22.82,99.0,1.0,0.31288,0.00856,0.1522,0.29215,-0.0259558,0.0242034,0.0337503
1248324,DES13C1gvr      ,0,0.685,0.001,0.6856,0.001,11.53,0.07,21.79,99.0,0.9973563,0.59136,0.01196,0.55547,0.64853,-0.0304959,0.0348812,0.96798
1248626,DES13C3cbo      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.99999297,0.88404,0.00505,1.57064,0.369,-0.0835615,0.0226769,0.56185
1248677,DES13C3dgs      ,1,0.3502,0.001,0.3507,0.001,9.57,0.01,22.24,99.0,1.0,0.33005,0.00227,0.91242,0.10856,-0.048792,0.0115782,0.82391
1248793,DES13C3diy      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,25.55,99.0,0.87975204,1.07703,0.01822,1.05986,0.69892,-0.0147772,0.0409551,0.58616
1248819,DES13C3dgl      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.64,99.0,0.9999763,0.79846,0.01031,0.043736,0.53692,-0.0332316,0.0276342,0.69911
1248925,DES13E1cyx      ,0,0.3431,0.001,0.3441,0.001,9.52,0.02,22.14,99.0,1.0,0.33721,0.00266,-0.897218,0.23369,0.00881324,0.0172664,0.87861
1248928,DES13E1aju      ,0,0.6603,0.001,0.6615,0.001,10.73,0.04,21.71,99.0,0.7008943,0.60031,0.00951,2.12692,0.67377,0.19475,0.0422326,0.9695
1248936,DES13E1ru       ,0,0.5709,0.001,0.5721,0.001,9.1,0.08,24.12,99.0,0.9998056,0.40075,0.02475,-2.22011,0.39138,0.16612,0.0582095,0.46026
1248962,DES13E1cyq      ,0,0.4834,0.001,0.4845,0.001,10.07,0.03,22.86,99.0,0.9999999,0.60741,0.0096,0.57088,0.34609,-0.164804,0.0251936,0.93138
1249023,DES13E1bi       ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,21.59,99.0,0.94392407,0.43779,0.00537,0.78275,0.63711,0.25572,0.0372276,0.0127887
1249090,DES13E1czj      ,0,0.3862,0.001,0.3872,0.001,11.02,0.14,20.35,99.0,0.9999702,0.35311,0.01562,-2.10404,0.28052,0.0314459,0.0359785,0.87638
1249137,DES13E1czk      ,0,0.2231,0.001,0.224,0.001,9.68,0.01,21.07,99.0,1.0,0.2269,0.00302,-0.0645921,0.13955,0.11999,0.0117385,0.97896
1249142,DES13E1cza      ,0,0.4132,0.001,0.4142,0.001,10.09,0.01,21.36,99.0,0.99997973,0.37917,0.00356,0.45022,0.24748,0.022586,0.0201053,0.89967
1249178,DES13E1gv       ,0,0.7652,0.001,0.7665,0.001,10.78,0.03,22.62,99.0,0.9983479,0.6771,0.0061,-2.08613,0.71914,-0.0535586,0.0404463,0.66672
1249182,DES13E1wu       ,0,0.5613,0.001,0.5625,0.001,11.14,0.04,20.83,99.0,0.9997714,0.45259,0.00974,-1.02338,0.33989,1.49914e-05,0.017059,0.90028
1249209,DES13E1czf      ,0,0.4828,0.001,0.4839,0.001,10.19,0.05,21.96,99.0,0.9999931,0.50015,0.0061,-0.750923,0.47316,0.022012,0.0307834,0.72803
1249245,DES13E2aro      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.9999988,0.34586,0.00439,0.85056,0.28789,0.0372474,0.0229753,0.44927
1249264,DES13E1cyo      ,0,0.5497,0.001,0.5508,0.001,10.45,0.04,22.35,99.0,0.99999666,0.55661,0.00579,-1.65739,0.28559,-0.0993918,0.0218488,0.3142
1249304,DES13S2clk      ,0,0.6368,0.001,0.638,0.001,10.59,0.04,23.26,99.0,0.9998683,0.58446,0.00709,1.85048,0.52606,0.0316788,0.0312591,0.74949
1249308,DES13S2dlj      ,0,0.228,0.0,0.229,0.0,11.23,0.02,18.53,99.0,1.0,0.23261,0.00467,0.0467578,0.29623,0.21037,0.02358,0.85991
1249328,DES13S2cmd      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.19,99.0,0.9704635,0.5681,0.00608,1.01193,0.49323,-0.0820744,0.0268741,0.66716
1249342,DES13S2cnf      ,0,0.651,0.001,0.6522,0.001,10.7,0.04,22.39,99.0,0.8418375,0.65375,0.00382,0.94857,0.64259,-0.10772,0.035173,0.40146
1249371,DES13S2kf       ,0,0.4508,0.001,0.4519,0.001,10.63,0.03,21.2,99.0,0.99632853,0.47094,0.00622,-0.455242,0.67763,0.0993783,0.0387575,0.66633
1249395,DES13S2kp       ,0,0.5551,0.001,0.5563,0.001,10.48,0.04,21.89,99.0,0.987462,0.54216,0.00873,-0.225704,0.5137,-0.10161,0.0297827,0.14295
1249483,DES13S2cmk      ,0,0.283,0.001,0.284,0.001,10.88,0.06,19.85,99.0,1.0,0.24318,0.01034,-0.514815,0.31714,-0.0146515,0.0339356,0.99702
1249549,DES13S2le       ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.99999464,0.65229,0.00122,1.03772,0.41131,-0.166471,0.0257399,0.74867
1249745,DES13C1dth      ,0,0.7264,0.001,0.7271,0.001,10.42,0.02,22.34,99.0,0.99822015,0.63028,0.03129,-0.749089,0.71416,0.0168031,0.0579011,0.89444
1249775,DES13C2dxq      ,0,0.3313,0.001,0.3318,0.001,10.27,0.07,21.18,99.0,0.9997894,0.69982,0.01039,0.0954497,0.49776,-0.150759,0.0324761,0.78298
1249939,DES13E1dca      ,0,0.192,0.001,0.1928,0.001,10.98,0.04,18.76,99.0,1.0,0.20331,0.00541,0.0303157,0.21683,-0.110041,0.0246509,0.99297
1249956,DES13E1crm      ,0,0.4463,0.001,0.4474,0.001,10.86,0.03,21.26,99.0,0.99453026,0.68381,0.00132,-1.94464,0.38922,-0.213227,0.0244981,0.84873
1249970,DES13E2art      ,0,0.2678,0.001,0.2687,0.001,8.92,0.02,22.62,99.0,1.0,0.28217,0.0029,-0.723761,0.19401,0.0872697,0.0185344,0.91505
1250017,DES13S1qv       ,1,0.1822,0.001,0.183,0.001,8.79,0.05,22.44,99.0,1.0,0.17876,0.00139,0.90091,0.1139,-0.0260009,0.0119483,0.29864
1250034,DES13S1eah      ,0,0.1609,0.001,0.1617,0.001,10.45,0.01,19.76,99.0,1.0,0.15295,0.00174,-0.174619,0.14114,0.0986293,0.0144967,0.38379
1250101,DES13S1auvn     ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.937656,0.94881,0.00284,2.73512,0.87369,-0.106897,0.0438288,0.77643
1250120,DES13S1agz      ,0,0.6909,0.001,0.6921,0.001,10.33,0.02,23.45,99.0,0.99938977,0.49853,0.01289,-0.575184,0.407,0.14,0.0133218,0.40931
1250171,DES13S1dzg      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.84,99.0,0.9999864,0.43998,0.00725,0.0668789,0.45888,0.10395,0.0355107,0.36051
1250275,DES13S2bdz      ,0,0.3832,0.001,0.3842,0.001,10.29,0.03,21.41,99.0,0.9999995,0.36304,0.00841,-0.59753,0.31572,0.0285035,0.0294283,0.41509
1250279,DES13S2cns      ,0,0.2738,0.001,0.2748,0.001,10.69,0.06,20.34,99.0,1.0,0.24066,0.00171,0.1177,0.14192,-0.0425719,0.0119683,0.71952
1250357,DES13S2atj      ,0,0.3584,0.001,0.3594,0.001,10.71,0.05,21.06,99.0,0.9999441,0.43801,0.00385,-0.336558,0.26165,-0.0939771,0.0214033,0.0642126
1250435,DES13X1eax      ,0,0.4929,0.001,0.4942,0.001,10.12,0.04,22.57,99.0,0.9999938,0.44975,0.01728,0.44466,0.40295,0.0883004,0.0426764,0.1827
1250464,DES13X1ebh      ,0,0.3956,0.0002,0.3968,0.0002,10.57,0.02,21.48,99.0,0.99043816,0.40373,0.00588,-0.0655385,0.473,0.20161,0.0343262,0.30009
1250532,DES13X2anu      ,0,0.5277,0.001,0.5289,0.001,9.42,0.02,23.17,99.0,0.99990237,0.59272,0.00873,1.06643,0.28702,-0.0100164,0.0104811,0.83992
1250559,DES13X2dvx      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,26.1,99.0,0.9999745,0.60777,0.00936,1.23393,0.58776,-0.00480848,0.0378382,0.33424
1250578,DES13X2amc      ,0,0.2786,0.001,0.2796,0.001,10.23,0.01,20.29,99.0,0.9975527,0.27801,0.00323,-1.82653,0.46005,0.13663,0.0285682,0.36166
1250823,DES13C3gxm      ,0,0.6649,0.001,0.6655,0.001,10.05,0.02,23.38,99.0,0.9865096,1.08793,0.00783,0.34069,0.25669,-0.120001,0.00145375,0.36306
1250863,DES13C3dhs      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,25.43,99.0,0.99999964,0.808,0.01121,0.14407,0.30644,-0.0613028,0.0221148,0.77241
1250882,DES13C3die      ,0,0.7466,0.001,0.7473,0.001,9.77,0.02,23.3,99.0,0.906715,1.04403,0.00804,1.39388,0.59783,-0.0284618,0.0333695,0.97931
1250912,DES13X3axxs     ,0,0.219,0.001,0.22,0.001,10.55,0.01,20.09,99.0,1.0,0.25593,0.00406,-0.658415,0.23048,0.0112157,0.0212124,0.99999
1250916,DES13X3dnj      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,22.55,99.0,0.9999999,0.68125,0.00867,0.19427,0.44803,-0.0948251,0.0312593,0.97375
1250925,DES13X3gbl      ,0,0.5514,0.0002,0.5526,0.0002,10.92,0.13,21.61,99.0,0.9999864,0.39538,0.00658,-2.58534,0.50093,0.28629,0.0358115,0.99852
1250940,DES13X3eum      ,0,1.0226,0.001,1.0242,0.001,10.89,0.16,24.22,99.0,0.9998171,0.89391,0.00325,0.4646,0.91848,0.0549384,0.0550767,0.83831
1250950,DES13X3bdb      ,0,0.701,0.001,0.7023,0.001,9.96,0.02,22.15,99.0,0.9999958,0.63115,0.00949,0.23627,0.45834,0.1099,0.036663,0.56196
1250980,DES13X3gfh      ,0,0.8197,0.001,0.8212,0.001,10.16,0.07,23.93,99.0,0.9999181,0.85319,0.01646,-0.124266,0.73772,0.0530308,0.0486042,0.51787
1251022,DES13C1cep      ,0,0.6843,0.001,0.6849,0.001,10.87,0.05,22.56,99.0,0.9998716,0.63637,0.01015,0.54782,0.47618,-0.0440639,0.0341896,0.94658
1251114,DES13C2dxw      ,0,0.6269,0.001,0.6275,0.001,10.56,0.03,22.65,99.0,0.9999386,0.50812,0.00652,-1.56009,0.46261,0.0233751,0.0305457,0.10438
1251126,DES13C2dwd      ,0,0.5979,0.001,0.5985,0.001,10.61,0.05,22.75,99.0,0.99989295,0.58857,0.02322,0.22786,0.39995,-0.0215648,0.041338,0.92469
1251183,DES13E1euq      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,25.22,99.0,0.9999391,0.59793,0.00818,0.36454,0.44368,0.0260562,0.0338214,0.35789
1251225,DES13E2awgd     ,0,0.4317,0.001,0.4327,0.001,8.74,0.04,24.1,99.0,0.30039734,0.77135,0.05,-2.01075,0.53949,-0.184702,0.0315115,0.46929
1251364,DES13S1dyz      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.63,99.0,0.9995414,0.61912,0.00749,-1.02266,0.49573,-0.0698992,0.0323473,0.18457
1251381,DES13S2bek      ,0,0.4531,0.001,0.4541,0.001,10.74,0.04,21.48,99.0,0.9949184,0.68144,0.05,-1.57621,0.054973,-0.213445,0.0137833,0.14746
1251390,DES13S2dij      ,0,0.434,0.001,0.435,0.001,10.46,0.03,21.44,99.0,0.99999833,0.52658,0.00516,-0.138454,0.43997,-0.162195,0.0297336,0.0290013
1251409,DES13S2coi      ,0,0.7496,0.001,0.7509,0.001,10.83,0.03,22.09,99.0,0.9953909,0.72995,0.01406,0.15879,0.35173,-0.10999,0.00502236,0.70503
1251436,DES13S2auh      ,0,0.5735,0.001,0.5746,0.001,10.23,0.01,21.83,99.0,0.99450594,0.72635,0.02487,-0.512101,0.85752,-0.11336,0.0572754,0.87489
1251487,DES13X1ecf      ,0,0.0965,0.001,0.0974,0.001,9.11,0.0,22.87,99.0,0.9906675,0.43054,0.00803,0.9293,0.43592,0.27216,0.0338399,0.99753
1251504,DES13X1ecj      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,21.7,99.0,0.99999535,0.45264,0.001,-1.38835,0.48927,0.0721528,0.0333999,0.86124
1251510,DES13X1gdn      ,0,0.5147,0.001,0.5159,0.001,10.01,0.02,22.88,99.0,0.8610735,0.54052,0.01386,-2.25789,0.73715,0.12525,0.0453785,0.81654
1251511,DES13X1cuh      ,0,0.706,0.001,0.7074,0.001,11.29,0.04,23.17,99.0,0.7967056,0.73254,0.02054,-0.726641,0.40119,-0.116005,0.0300768,0.81079
1251536,DES13X2ebm      ,0,0.5273,0.001,0.5285,0.001,10.81,0.01,21.32,99.0,0.99941707,0.67668,0.01411,-0.65792,0.49394,-0.175227,0.0311931,0.2996
1251567,DES13X2ggd      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.43,99.0,0.89881873,0.57599,0.00803,0.96454,0.79261,0.20357,0.048936,0.62859
