# Moller et al. 2024 
# SNe Ia selected with SuperNNova without host-galaxy redshifts 
# This is NOT the cosmology sample nor the SALT values used for cosmology In DES+2024 
# Contains HQ cuts using SNphoto z fit with SALT2 
# zHD, c, x1 are derived simultanoeusly  
# all_class0_s* probabilities for different models  
# ensemble=average_probability_set_0  
SNID,IAUC,SNTYPE,REDSHIFT_FINAL,REDSHIFT_FINAL_ERR,HOSTGAL_SPECZ,HOSTGAL_SPECZ_ERR,HOSTGAL_LOGMASS,HOSTGAL_LOGMASS_ERR,HOSTGAL_MAG_r,HOSTGAL_MAGERR_r,zHD,zHDERR,x1,x1ERR,c,cERR,FITPROB,all_class0_S_0,all_class0_S_55,all_class0_S_100,all_class0_S_1000,all_class0_S_30469,average_probability_set_0
1879426,DES17C3biz      ,1,0.2286,0.0005,-9.998,-9.998,-999.0,-999.0,24.32,99.0,0.23297,0.00104,0.58508,0.0695689,-0.105305,0.00837816,0.17459,1.0,0.9999999,0.9999999,0.99999976,0.99999976,0.9999998
1879485,DES17S2byw      ,0,0.7086,0.001,0.7099,0.001,10.15,0.02,22.39,99.0,0.91657,0.00267,2.11783,0.62744,-0.127658,0.0320992,0.22184,0.9672678,0.83148867,0.9494503,0.9692816,0.9717272,0.93784314
1879500,DES17S2byu      ,0,0.561,0.001,0.5622,0.001,10.82,0.03,22.21,99.0,0.67608,0.01952,-1.09315,0.4402,-0.170124,0.0346641,0.68342,0.9093937,0.94261736,0.99481577,0.976303,0.973491,0.9593242
1879532,DES17E1byv      ,1,0.3772,0.001,0.3782,0.001,10.63,0.04,21.03,99.0,0.35167,0.00546,0.29175,0.25726,0.0565755,0.021375,0.33267,0.9955106,0.99998343,0.98234624,0.999848,0.99729663,0.994997
1879592,DES17X3brz      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.42,99.0,0.86337,0.01267,0.41106,0.52673,-0.0459982,0.0337011,0.26944,0.9993574,0.99938,0.99934703,0.9996419,0.9870242,0.99695003
1880304,DES17C2bst      ,0,0.4442,0.001,0.4447,0.001,10.48,0.01,21.14,99.0,0.54996,0.00366,1.26975,0.46616,-0.0119951,0.0301812,0.29989,0.99727744,0.9996728,0.99999046,0.99530447,0.9997508,0.99839914
1880305,DES17C2bib      ,0,0.7263,0.001,0.7269,0.001,8.97,0.07,24.54,99.0,0.8555,0.01309,2.68053,0.6467,-0.0577233,0.0401205,0.0181834,0.9996075,0.7266776,0.97821265,0.994799,0.997141,0.93928754
1880313,DES17C2bsl      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.58,99.0,0.59419,0.00626,1.19467,0.49539,0.0549483,0.0335782,0.0209804,0.97784096,0.024641091,0.9287876,0.983661,0.9912895,0.781244
1880318,DES17C2bsp      ,0,0.3426,0.001,0.3431,0.001,10.34,0.05,21.6,99.0,0.58491,0.01324,2.01141,0.6478,0.0973185,0.0422042,0.49878,0.89955956,0.89619255,0.7753817,0.6571942,0.7963019,0.8049259
1880408,DES17C3bjd      ,0,1.0419,0.001,1.0427,0.001,11.39,0.05,24.13,99.0,0.83203,0.0168,0.46934,0.35104,0.08,0.00458645,0.80281,0.99997175,0.9999964,0.9998933,0.9999809,0.999956,0.99995965
1880429,DES17S2bss      ,0,0.4971,0.001,0.4982,0.001,9.86,0.01,22.01,99.0,0.37472,0.0026,-0.498507,0.32525,0.12804,0.0228922,0.0954542,0.9999881,0.99624145,0.9998024,0.99998724,0.99998987,0.9992019
1880463,DES17X3btn      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.4,99.0,0.73898,0.00465,1.78632,0.36771,0.0580971,0.0244705,0.35659,0.9544266,0.97229993,0.02600705,0.9913414,0.98615915,0.78604686
1880513,DES17S2bzl      ,0,0.6446,0.001,0.6458,0.001,9.49,0.02,23.24,99.0,0.64893,0.00961,1.02826,0.60867,-0.0234945,0.0389146,0.10011,0.98679954,0.9929577,0.9984945,0.9991198,0.99949586,0.99537355
1880630,DES17X3bua      ,0,1.0225,0.001,1.0241,0.001,11.23,0.08,24.34,99.0,1.11708,0.02351,-1.00922,0.72706,-0.166772,0.0406754,0.87175,0.90749365,0.97791046,0.9732954,0.96151096,0.9723227,0.9585066
1880632,DES17X3btv      ,1,0.4054,0.001,0.4065,0.001,10.81,0.12,21.18,99.0,0.40125,0.00243,-0.92643,0.25069,-0.167192,0.0176175,0.9247,0.89797753,0.9999589,0.9998534,0.99998367,0.99999666,0.979554
1880636,DES17X3bzs      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.89,99.0,1.00704,0.00764,0.21628,0.41508,-0.118934,0.024085,0.20214,0.99494815,0.9998047,0.9999361,0.99904233,0.9997217,0.9986906
1880696,DES17C1bzq      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,21.65,99.0,0.45617,0.00833,-1.50836,0.36727,-0.081687,0.0230354,0.57781,0.0029795277,0.9988607,0.99177986,0.5491041,0.8918985,0.6869246
1881037,DES17C3bzw      ,0,0.7658,0.001,0.7665,0.001,10.57,0.03,22.6,99.0,0.8826,0.05,1.46118,0.13392,-0.119999,0.0202609,0.18019,0.9999757,0.9915215,0.9999639,0.99950635,0.9994134,0.99807614
1881257,DES17C3cau      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,26.36,99.0,0.59295,0.00294,1.88286,0.21974,0.0268679,0.0175955,0.19425,0.99990857,0.99432254,0.9999944,0.9980326,0.9997447,0.99840057
1882023,DES17C3bva      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.01,99.0,0.70553,0.00853,-0.211635,0.32426,0.027995,0.0235147,0.22369,0.99970144,0.9997974,0.9999857,0.99998057,0.9999709,0.99988717
1882097,DES17S2civ      ,0,0.4799,0.001,0.481,0.001,9.86,0.01,21.82,99.0,0.67682,0.0152,-0.137424,0.58484,-0.0941781,0.0379629,0.12606,0.9940414,0.9973537,0.9829501,0.99557686,0.99212754,0.9924099
1882216,DES17X3cdc      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.39,99.0,1.06865,0.02149,1.44062,0.99733,0.0622262,0.0588508,0.7861,0.99562705,0.9986217,0.99988747,0.9990515,0.9963862,0.9979148
1883111,DES17E1cjb      ,0,0.4328,0.001,0.4338,0.001,10.45,0.03,21.31,99.0,0.37086,0.00405,-0.415241,0.34696,0.1142,0.0261184,0.10686,0.85748905,0.95218706,0.89891654,0.9700532,0.91264045,0.91825724
1883166,DES17X2cjd      ,0,0.5135,0.0002,0.5147,0.0002,10.74,0.03,22.04,99.0,0.50073,0.00665,0.8053,0.42691,0.0749087,0.0315006,0.0739312,0.85567605,0.62800545,0.087445945,0.3893402,0.9230034,0.5766942
1883262,DES17C3cei      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.7,99.0,1.07661,0.02941,0.22687,0.71182,-0.0187073,0.0422013,0.33916,0.7596168,0.471743,0.6154348,0.97006726,0.94412404,0.75219715
1883282,DES17C1cpa      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.6276,0.00956,1.06336,0.54257,0.10064,0.0359986,0.0583072,0.7270646,0.74789184,0.90911806,0.9170335,0.5946366,0.77914894
1887027,DES17C2cqr      ,0,0.2129,0.001,0.2133,0.001,10.77,0.01,19.81,99.0,0.21182,0.00298,-1.3385,0.12941,0.13353,0.0162664,0.56158,1.0,1.0,1.0,1.0,1.0,1.0
1889090,DES17S2cud      ,101,0.5129,0.005,-9.99,-9999.0,-999.0,-999.0,24.34,99.0,0.45928,0.008,1.40304,0.30165,0.0792047,0.0248647,0.84584,0.9999924,0.9997179,0.9902131,0.99998415,0.9999349,0.9979685
1889104,DES17X1cug      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.68,99.0,0.4288,0.00488,-0.937245,0.46164,0.2965,0.0338386,0.12055,0.9974855,0.99440044,0.99538124,0.9984743,0.99908483,0.9969652
1889165,DES17X3dol      ,0,1.0161,0.001,1.0178,0.001,11.44,0.08,23.99,99.0,0.76545,0.02262,-0.45579,0.79085,0.18334,0.0527717,0.99711,0.9978649,0.99998534,0.9991998,0.9997056,0.9995266,0.99925643
1889226,DES17C3cuk      ,0,0.5923,0.001,0.5929,0.001,10.51,0.02,22.21,99.0,0.49152,0.0031,1.9226,0.32117,0.25317,0.0238417,0.0721231,0.29926255,0.3332483,0.024913238,0.99534214,0.9842264,0.5273985
1889231,DES17C1cpe      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.81,99.0,0.8353,0.01858,-0.731785,0.43393,-0.0299961,0.00490396,0.0809825,0.9776888,0.9960323,0.99649113,0.9960651,0.99957484,0.99317044
1889253,DES17C2cqt      ,0,0.532,0.001,0.5326,0.001,11.21,0.02,21.47,99.0,0.66464,0.0006,-1.77451,0.48656,-0.186135,0.0275983,0.44514,0.9921531,0.9451121,0.99040633,0.16485713,0.03314973,0.62513566
1890041,DES17E1cla      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,23.22,99.0,0.52126,0.01134,1.21226,0.52202,0.17611,0.0383575,0.93206,0.9997043,0.99994516,0.99952745,0.9999267,0.99955004,0.9997307
1890105,DES17X1clb      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.67,99.0,0.87049,0.01001,0.71788,0.71528,-0.097588,0.0400075,0.17748,0.9971438,0.998992,0.9963529,0.9980336,0.9979784,0.9977001
1890134,DES17C3clg      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.16,99.0,0.87008,0.0135,0.0101589,0.6468,-0.0179289,0.0420581,0.0682501,0.9999827,0.99994457,0.99991095,0.9999634,0.9999778,0.99995595
1890211,DES17X3cut      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.13,99.0,0.60758,0.01275,1.35853,0.25637,0.0363806,0.0232679,0.25425,0.98955536,0.99985564,0.9993389,0.9934776,0.80577785,0.9576011
1891030,DES17E1cll      ,0,0.6138,0.001,0.615,0.001,9.96,0.02,22.58,99.0,0.60797,0.00566,-0.968452,0.52989,-0.003388,0.0358815,0.48913,0.96342665,0.99824035,0.99924326,0.99633163,0.9342675,0.9783019
1891055,DES17E1cvq      ,0,0.7065,0.001,0.7078,0.001,9.71,0.02,23.01,99.0,0.47457,0.01234,-0.052866,0.54008,0.26793,0.0401227,0.0560001,0.8289185,0.94244,0.9018106,0.5711528,0.8307553,0.81501544
1891070,DES17E1cuw      ,0,0.7935,0.001,0.7948,0.001,10.07,0.02,22.58,99.0,0.59806,0.03092,0.13813,0.60612,0.20733,0.0525141,0.0451496,0.97736084,0.75453556,0.91762966,0.8909008,0.88273454,0.8846323
1891072,DES17E2cmb      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.02,99.0,0.80204,0.03249,0.9088,0.91117,-0.0123582,0.0586325,0.5537,0.015693026,0.9982115,0.9992219,0.99757165,0.9839648,0.79893255
1891082,DES17X1cuy      ,101,0.5706,0.001,0.5719,0.001,9.54,0.04,23.03,99.0,0.52434,0.00659,0.91995,0.34282,-0.00354551,0.0257364,0.16476,0.9997781,0.9999689,0.9998882,0.9999738,0.9996952,0.9998609
1891107,DES17X1cva      ,0,0.6253,0.001,0.6266,0.001,10.38,0.04,22.86,99.0,0.56083,0.00577,-0.778631,0.45554,-0.0495849,0.0304091,0.49288,0.99999964,0.9999995,0.99999714,0.999998,0.99999857,0.99999857
1891167,DES17X3cra      ,0,0.5251,0.001,0.5263,0.001,12.01,0.04,26.7,99.0,0.52964,0.00391,-1.24416,0.32138,-0.0558327,0.0245996,0.32981,0.9989869,0.999998,0.9994431,0.9999976,0.9999981,0.9996847
1891241,DES17C1cpv      ,1,0.1896,0.005,-9.99,-9999.0,-999.0,-999.0,21.42,99.0,0.18934,0.0017,-0.0285841,0.0809494,-0.0969393,0.010788,0.19506,1.0,1.0,1.0,1.0,1.0,1.0
1891266,DES17C3cpq      ,0,0.7083,0.001,0.709,0.001,10.56,0.02,23.35,99.0,0.7035,0.00818,-0.291871,0.51558,0.12494,0.0345799,0.98945,0.9982673,0.89393413,0.9788598,0.8955592,0.960062,0.9453365
1892067,DES17X1dgi      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,22.68,99.0,0.58824,0.0223,2.07012,0.66102,0.19266,0.0503068,0.17834,0.45393142,0.23558147,0.850152,0.74931693,0.2998158,0.51775956
1892073,DES17C3cnp      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.93648,0.00188,1.71741,0.55767,0.0615025,0.0338054,0.55707,0.8954479,0.6831306,0.8166719,0.89344776,0.8452064,0.8267809
1892103,DES17X2cng      ,1,0.2658,0.001,0.2668,0.001,10.23,0.01,20.69,99.0,0.25946,0.00198,1.08459,0.25166,0.14949,0.017998,0.0316298,0.9999981,0.9999982,0.99999964,0.99999547,1.0,0.9999983
1892148,DES17S1dgj      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.34,99.0,0.91885,0.00166,1.86059,0.0288027,-0.157976,0.00792653,0.1411,0.9945094,0.9740316,0.85347605,0.9694243,0.9719563,0.9526795
1892149,DES17S1cvm      ,0,0.6403,0.001,0.6414,0.001,10.79,0.02,22.42,99.0,0.46118,0.01069,-0.233134,0.46962,0.13729,0.0362261,0.77401,0.9990915,0.9992279,0.9994721,0.9990767,0.9999411,0.9993618
1892217,DES17C1cqe      ,0,0.409,0.001,0.4095,0.001,10.27,0.03,21.23,99.0,0.41015,0.0051,-0.283174,0.15071,-0.0799945,0.00572063,0.47204,0.9999999,0.9999999,0.9999999,0.9999995,0.9999999,0.9999998
1892247,DES17C1cvr      ,0,0.7636,0.001,0.7642,0.001,10.57,0.03,22.06,99.0,0.74506,0.00176,1.31626,0.0423722,0.00225024,0.0132723,0.11187,0.99838257,0.9992913,0.9990381,0.9976286,0.9995084,0.99876976
1894251,DES17C1dst      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,26.37,99.0,0.82741,0.0217,-0.363044,0.62295,-0.0931406,0.0348204,0.38817,0.9967051,0.98732156,0.9970874,0.9843844,0.9530117,0.983702
1894281,DES17C3dom      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,23.97,99.0,0.86621,0.01302,0.32291,0.33048,-0.0920788,0.0217782,0.86414,0.79010695,0.8724073,0.94256556,0.57351416,0.7649699,0.78871274
1894290,DES17C2dgo      ,0,0.805,0.001,0.8057,0.001,10.57,0.05,23.52,99.0,0.92732,0.01693,0.92802,0.40663,-0.165034,0.0219881,0.75508,0.9990546,0.99937576,0.99898726,0.99923706,0.9990447,0.9991399
1894320,DES17C2dgm      ,0,0.7188,0.001,0.7194,0.001,10.9,0.02,22.43,99.0,0.75365,0.0148,-0.0486481,0.78751,-0.0565475,0.0487558,0.75912,0.99705875,0.999635,0.9971693,0.9871155,0.9984378,0.9958833
1895036,DES17E1dgn      ,1,0.4519,0.001,0.453,0.001,10.07,0.02,22.38,99.0,0.4397,0.00579,0.71367,0.26012,-0.0402958,0.0193101,0.94162,0.9992798,0.9997502,0.9999906,0.9999659,0.9998461,0.9997665
1895148,DES17X3dbr      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.54,99.0,0.92191,0.01245,-0.0595625,0.74553,-0.00967766,0.0438055,0.91085,0.9284988,0.80581784,0.9762195,0.85563415,0.9955935,0.91235274
1895213,DES17C1dsw      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.24,99.0,0.59307,0.00456,1.74672,0.36343,0.0197601,0.0256666,0.73538,0.999985,0.99779356,0.9988758,0.99954224,0.99996555,0.9992324
1896213,DES17C3dbq      ,0,0.6869,0.001,0.6876,0.001,11.25,0.03,22.46,99.0,1.05647,0.01139,1.0998,0.37783,-0.180081,0.021556,0.0199158,0.99858737,0.74526393,0.9929454,0.9540812,0.8020163,0.8985788
1896254,DES17C2dhc      ,0,0.5528,0.001,0.5534,0.001,8.49,0.08,24.08,99.0,0.67703,0.0063,0.51014,0.32849,-0.161779,0.0218035,0.86131,0.9999999,0.99999905,0.9999988,0.99999833,0.99999774,0.99999875
1897219,DES17C1dda      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,23.81,99.0,0.63685,0.01265,-0.485209,0.3534,-0.122073,0.0287286,0.25064,0.99999154,0.9999963,0.99999404,0.9999808,0.9999981,0.9999922
1898052,DES17E2dtk      ,0,0.5419,0.001,0.543,0.001,10.2,0.01,22.01,99.0,0.73874,0.01406,1.75075,0.69195,-0.0488512,0.0423869,0.96087,0.99952495,0.99915266,0.99921167,0.9995259,0.9991391,0.99931085
1898053,DES17E2dtl      ,0,0.8148,0.001,0.816,0.001,9.79,0.02,23.28,99.0,0.83941,0.00842,1.31279,0.72258,-0.0572832,0.040366,0.47617,0.99991953,0.9999198,0.9892582,0.999398,0.9997093,0.99764097
1898067,DES17E2dtm      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.16,99.0,0.66612,0.01157,0.49136,0.40506,-0.103383,0.0278897,0.88717,0.93312055,0.99334323,0.8919524,0.99504554,0.99346405,0.96138513
1898108,DES17X2dto      ,0,0.512,0.001,0.5132,0.001,10.34,0.01,21.82,99.0,0.48166,0.00304,-0.401132,0.35581,0.0358124,0.0232503,0.63082,0.99999917,0.99999774,0.99999344,0.99999714,0.99999905,0.9999973
1898146,DES17S2dir      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,21.98,99.0,0.67711,0.00415,-1.64093,0.99695,-0.00846308,0.052457,0.0183603,0.976489,0.81868786,0.92835784,0.970052,0.9853324,0.93578374
1898250,DES17C2dih      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.61,99.0,0.47705,0.00605,-0.39491,0.18244,-0.00999596,0.00414039,0.74925,0.9999981,0.9999461,0.99998355,0.9999962,0.99982125,0.9999491
1898252,DES17C2djn      ,0,0.7457,0.001,0.7463,0.001,10.97,0.06,22.84,99.0,0.63519,0.00923,-0.104872,0.50273,-0.0185396,0.0338231,0.84568,0.9991732,0.9928605,0.99849594,0.999268,0.99869245,0.997698
1899029,DES17X1diq      ,101,0.6241,0.001,0.6255,0.001,10.49,0.03,22.37,99.0,0.63786,0.00728,2.55674,0.52899,0.00190491,0.0346001,0.0641855,0.9912328,0.99994123,0.99791664,0.99997854,0.9970408,0.99722207
1899053,DES17E1dts      ,0,0.5375,0.001,0.5386,0.001,10.56,0.01,22.0,99.0,0.53055,0.00579,-0.819933,0.47014,-0.0270096,0.0320561,0.72548,0.9999131,0.9995461,0.99891496,0.9998567,0.9996499,0.9995762
1899071,DES17E1dtu      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.91633,0.0168,0.61023,0.79602,-0.0911307,0.0442284,0.12488,0.9132886,0.95974666,0.9882981,0.95766234,0.8564007,0.9350793
1899086,DES17E2dty      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,27.88,99.0,1.03041,0.01211,0.6254,0.61685,-0.205522,0.0318103,0.62579,0.86028355,0.8279638,0.9644128,0.68595797,0.8204693,0.8318175
1899158,DES17X2dju      ,0,0.6475,0.001,0.6488,0.001,11.08,0.03,22.07,99.0,0.44365,0.00127,-1.85976,0.51838,0.15589,0.032455,0.26225,0.9991905,0.9999802,0.99979097,0.9999099,0.99956673,0.9996877
1900120,DES17X2dma      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.49,99.0,0.94298,0.0085,0.48623,0.50095,-0.180301,0.0273401,0.0233578,0.9430137,0.86108243,0.9431651,0.9286693,0.9983461,0.9348553
1900124,DES17X2dmr      ,0,0.6853,0.001,0.6867,0.001,10.44,0.05,23.21,99.0,0.87999,0.01038,1.46858,0.70676,-0.0965564,0.0380358,0.044266,0.58770466,0.9124832,0.939044,0.85274,0.94025564,0.84644544
1900133,DES17X2dug      ,0,0.7466,0.001,0.748,0.001,9.31,0.03,23.46,99.0,0.61115,0.00974,1.70139,0.57753,0.17483,0.0388176,0.13219,0.9204016,0.9055949,0.9484346,0.97079575,0.88198197,0.92544174
1900340,DES17C3duk      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.74,99.0,0.84789,0.01859,0.0828983,0.39927,0.0058945,0.0317587,0.11632,0.99530774,0.99505275,0.99927396,0.99418145,0.9913474,0.99503267
1900662,DES17E2elx      ,0,0.4479,0.001,0.4489,0.001,10.29,0.02,21.62,99.0,0.4229,0.00347,1.46415,0.39607,0.13802,0.0272297,0.76643,0.999998,0.9999958,0.9999918,0.9999498,0.9999989,0.99998695
1900720,DES17X3dvi      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.60017,0.01673,-1.90617,0.37576,0.0940354,0.0303267,0.59231,0.9540498,0.6999948,0.14500944,0.96764416,0.99124813,0.75158924
1900832,DES17X3emt      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,24.85,99.0,0.97549,0.01412,-0.107051,0.48047,-0.0855298,0.0303915,0.96459,0.9987684,0.9987803,0.99964964,0.99195075,0.9978047,0.99739075
1901059,DES17X1dwi      ,1,0.2513,0.001,0.2523,0.001,9.1,0.02,22.41,99.0,0.24141,0.00715,1.0115,0.11179,0.00904007,0.0261707,0.99759,1.0,1.0,1.0,1.0,1.0,1.0
1901115,DES17X2dwm      ,1,0.2987,0.001,0.2998,0.001,10.19,0.01,21.31,99.0,0.27423,0.00663,-0.350549,0.20446,0.21354,0.0242708,0.75447,1.0,0.9999999,1.0,0.9999995,0.9999999,0.9999999
1901122,DES17X2dwn      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,23.2,99.0,0.55251,0.01264,0.41218,0.65215,0.21125,0.0432863,0.16929,0.99390465,0.9975274,0.97038716,0.99243766,0.9968286,0.9902171
1901124,DES17X2dwp      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,22.73,99.0,0.67693,0.02978,-0.361991,0.72546,0.0476236,0.0331946,0.41859,0.9729119,0.99113595,0.9883017,0.98034394,0.98646253,0.9838312
1901138,DES17X2dnf      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.21,99.0,0.76067,0.00122,-0.619339,0.63008,-0.0700562,0.036571,0.025048,0.9559383,0.97986645,0.948975,0.98678607,0.9884057,0.9719943
1901375,DES17C3dpp      ,0,1.0321,0.001,1.0329,0.001,9.91,0.03,23.6,99.0,0.89091,0.01799,0.38942,0.69945,0.0588073,0.0447383,0.49721,0.9937388,0.5972537,0.7719924,0.9409676,0.98487526,0.85776556
1901738,DES17X1enp      ,0,0.4698,0.001,0.471,0.001,10.6,0.02,20.86,99.0,0.57744,0.01148,0.87409,0.48521,-0.112986,0.0345849,0.31139,0.9997192,0.99999046,0.99999344,0.9999827,0.99991107,0.9999193
1901798,DES17X2emv      ,0,0.4758,0.001,0.477,0.001,10.69,0.02,21.39,99.0,0.51935,0.00374,-2.83369,0.43112,-0.0923451,0.0266939,0.94293,0.99992394,0.9999968,0.99987924,0.9991314,0.9999856,0.9997834
1901803,DES17X2ent      ,0,0.5025,0.0002,0.5037,0.0002,11.09,0.02,21.64,99.0,0.66396,0.00931,0.43765,0.46549,-0.0929191,0.0326726,0.82375,0.999959,0.99997616,0.99994993,0.9999845,0.9999628,0.99996644
1901832,DES17X3eer      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,23.15,99.0,0.75455,0.01203,-1.21352,0.59694,0.0298851,0.0373949,0.90057,0.94349647,0.9999956,0.9993468,0.9999807,0.99998236,0.9885604
1901844,DES17S2emw      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,23.96,99.0,0.54802,0.01064,0.46733,0.58101,0.21739,0.0395893,0.32875,0.9003703,0.96149343,0.8443447,0.8694929,0.6113107,0.83740234
1901870,DES17S1emx      ,101,0.1851,0.001,0.1859,0.001,9.21,0.02,22.28,99.0,0.2758,0.00159,0.87477,0.16194,0.10123,0.0138825,0.10116,0.99999774,0.9999995,0.99999595,0.9999976,0.9999999,0.9999982
1901897,DES17C3dyh      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,25.65,99.0,0.87969,0.0034,0.37816,0.1456,-0.089998,0.00209767,0.0987131,0.9994344,0.99765176,0.99948514,0.9994235,0.9995976,0.9991185
1901960,DES17C1eyi      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,24.36,99.0,0.44405,0.0108,-0.690449,0.2313,-0.138033,0.0201095,0.14568,0.9999999,0.9999999,0.9999993,0.99999905,0.9999994,0.9999995
1904039,DES17E1eng      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,22.87,99.0,0.55381,0.00841,0.1988,0.34827,-0.0864428,0.0254746,0.27459,0.9629681,0.96278566,0.88791484,0.9918719,0.98484576,0.95807725
1904060,DES17X1dyt      ,1,0.3289,0.005,-9.99,-9999.0,-999.0,-999.0,23.7,99.0,0.32652,0.00307,0.91011,0.17587,0.0416079,0.0162652,0.69362,1.0,1.0,1.0,0.9999993,1.0,0.9999998
1904092,DES17E2eni      ,0,0.368,0.001,0.369,0.001,10.8,0.01,20.79,99.0,0.37183,0.00349,0.14278,0.31258,0.000629327,0.0224011,0.95308,0.99998415,0.9999995,0.99999523,0.9999423,0.99999964,0.99998415
1904187,DES17S2enl      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,22.37,99.0,0.46123,0.00596,-1.57535,0.45929,0.0477908,0.0316003,0.88032,0.99508506,0.98129773,0.83115584,0.96101326,0.9535035,0.9444111
1904190,DES17S2eno      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.58424,0.01339,1.14026,0.34114,-0.0571164,0.0302193,0.76148,0.9949038,0.99648285,0.9991334,0.99968016,0.998648,0.99776965
1904203,DES17S2enm      ,0,-9.0,-9.0,-9.0,-9.0,-9.0,-9.0,99.0,99.0,0.90274,0.0105,1.94656,0.41974,-0.0300166,0.018019,0.18377,0.5817707,0.8535403,0.80352646,0.84841686,0.7046268,0.75837624
1904238,DES17X3dzw      ,0,-9.0,-9.0,-9.998,-9.998,-999.0,-999.0,27.2,99.0,1.09253,0.02274,0.6871,0.79401,-0.00518731,0.047989,0.65881,0.78293884,0.9820227,0.431603,0.085536465,0.9758222,0.6515846
1904287,DES17C3eeu      ,0,0.699,0.001,0.6997,0.001,10.43,0.03,23.11,99.0,0.5778,0.01317,-1.22278,0.45652,0.2104,0.0331189,0.86648,0.99986005,0.9978624,0.9989048,0.999795,0.999966,0.9992777
1904293,DES17C3enu      ,0,0.4462,0.001,0.4468,0.001,10.05,0.06,21.66,99.0,0.41279,0.00339,0.47805,0.2731,0.13133,0.0225649,0.0881221,0.00046639395,0.9994758,0.9993912,0.30853748,0.34373194,0.5303205
1904321,DES17C2enx      ,0,0.6118,0.001,0.6123,0.001,10.45,0.02,22.29,99.0,0.63172,0.01961,0.70624,0.62781,0.0736671,0.0479587,0.94857,0.99997044,0.9998447,0.9996006,0.9997166,0.99981993,0.9997904
1904347,DES17C1eyo      ,0,-9.0,-9.0,-9.99,-9999.0,-999.0,-999.0,22.15,99.0,0.61799,0.01597,-1.06816,0.59126,0.00189634,0.0427098,0.49106,0.99998224,0.99998355,0.99997807,0.9999918,0.9999896,0.99998504
1904352,DES17C1eyp      ,0,0.6434,0.001,0.644,0.001,9.68,0.04,23.46,99.0,0.43902,0.00928,-2.64302,0.56866,0.24647,0.0376429,0.86393,0.99491876,0.9881413,0.99151987,0.99546367,0.99753666,0.9935161
